Year,Month,Supply Number,Total KWh,Energy Cost,Payable Amount,Bill Type,Label,Total Rainfall (mm),Mean Temperature (°C),Total Sunny Days
2022,3,21692465,2772,281.58,895.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21744101,3080,312.87,1027.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21747749,3328,338.06,1066.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21790694,1521,186.61,339.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21816393,0,272.86,710.0,Estimated,Parks & Cultural Sites,61.000000000000014,6.653333333333332,15
2022,3,21817371,0,100.73,267.0,Estimated,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21820783,0,27.85,79.0,Estimated,Parks & Cultural Sites,61.000000000000014,6.653333333333332,15
2022,3,21821752,7994,812.03,2510.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21821753,0,135.2,364.0,Estimated,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21826495,2032,249.31,489.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21927378,20360,2068.17,16447.0,Final,Municipal Services,61.000000000000014,6.653333333333332,15
2022,3,21927378,148,0.0,0.0,Estimated,Municipal Services,61.000000000000014,6.653333333333332,15
2022,3,21927378,-6,0.0,0.0,Estimated,Municipal Services,61.000000000000014,6.653333333333332,15
2022,3,82400174,5794,386.32,1751.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21574046,3068,311.65,2674.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21581403,3350,340.29,1085.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21586062,2716,275.89,2181.0,Final,Sports Facility,61.000000000000014,6.653333333333332,15
2022,3,21599488,1000,101.58,618.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21699195,2194,222.87,700.0,Final,Sports Facility,61.000000000000014,6.653333333333332,15
2022,3,21730449,227,23.06,185.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21739262,287,29.15,239.0,Final,Parks & Cultural Sites,61.000000000000014,6.653333333333332,15
2022,3,21792422,5440,552.6,4074.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21798583,5400,548.53,4226.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21804616,7480,759.82,5088.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21810010,10332,1025.66,2326.0,Final,Sports Facility,61.000000000000014,6.653333333333332,15
2022,3,21811728,1179,144.65,250.0,Final,Parks & Cultural Sites,61.000000000000014,6.653333333333332,15
2022,3,21813263,3000,304.74,887.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21908054,5480,556.66,3995.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21933710,3800,386.0,3325.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,82400215,17787,1170.61,4449.0,Final,Municipal Services,61.000000000000014,6.653333333333332,15
2022,3,92400110,2320,235.67,2758.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,92404221,1760,178.78,1423.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,92409020,9520,950.79,-6982623.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20142856,1338,135.91,457.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20170967,1680,170.65,1228.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20213044,3240,329.12,2498.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20213600,185,18.79,73.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20131501,0,33.25,89.0,Estimated,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20161841,0,468.68,1215.0,Estimated,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20172054,2849,289.4,917.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20176086,0,60.0,159.0,Estimated,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20183403,0,47.24,125.0,Estimated,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20186158,0,385.74,998.0,Estimated,Municipal Services,61.000000000000014,6.653333333333332,15
2022,3,20213318,3840,390.07,2956.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21675569,4808,488.4,1512.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21820940,1183,145.14,225.0,Final,Hospital/Medical Facility,61.000000000000014,6.653333333333332,15
2022,3,21823855,886,108.7,175.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21904842,3640,369.75,2690.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,21915458,2287,232.31,1734.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20134283,2472,303.29,620.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20170509,1122,137.66,277.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,3,20215071,4369,536.03,1353.0,Final,School/Nursery,61.000000000000014,6.653333333333332,15
2022,5,21691108,561,56.99,139.0,Final,Sports Facility,31.999999999999996,19.663333333333334,18
2022,5,21692465,1990,202.14,454.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21744101,1875,190.46,396.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21747749,2534,257.4,561.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21816393,6713,823.62,983.0,Final,Parks & Cultural Sites,31.999999999999996,19.663333333333334,18
2022,5,21817371,0,127.84,237.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21820783,1180,144.77,260.0,Final,Parks & Cultural Sites,31.999999999999996,19.663333333333334,18
2022,5,21821752,2845,289.0,481.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21821753,1882,230.9,173.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21927378,19160,1946.27,4112.0,Final,Municipal Services,31.999999999999996,19.663333333333334,18
2022,5,21927378,0,0.0,0.0,Estimated,Municipal Services,31.999999999999996,19.663333333333334,18
2022,5,21927378,-7,0.0,0.0,Estimated,Municipal Services,31.999999999999996,19.663333333333334,18
2022,5,82400174,2965,190.19,861.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21574046,7,231.91,352.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21581403,1293,131.34,-229.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21586062,1385,140.69,106.0,Final,Sports Facility,31.999999999999996,19.663333333333334,18
2022,5,21599488,0,114.99,267.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21699195,859,87.26,315.0,Final,Sports Facility,31.999999999999996,19.663333333333334,18
2022,5,21730449,280,28.44,54.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21739262,183,18.59,28.0,Final,Parks & Cultural Sites,31.999999999999996,19.663333333333334,18
2022,5,21792422,3360,341.31,739.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21798583,2720,276.3,477.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21804616,3840,390.07,828.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21811728,0,50.79,99.0,Estimated,Parks & Cultural Sites,31.999999999999996,19.663333333333334,18
2022,5,21813263,0,82.79,204.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21908054,3640,369.75,863.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21933710,2880,292.55,621.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,82400215,13456,879.46,3210.0,Final,Municipal Services,31.999999999999996,19.663333333333334,18
2022,5,92400110,1360,138.15,418.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,92404221,1160,117.83,278.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,92409020,25160,2116.93,0.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,92409020,44400,4237.92,2323.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20142856,824,83.7,109.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20170967,880,89.39,221.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20213044,2080,211.29,506.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20213600,315,32.0,89.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20131501,1099,134.84,205.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20161841,9962,1222.24,1435.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20172054,1860,188.94,273.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20176086,1369,167.96,210.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20186158,6256,767.55,609.0,Final,Municipal Services,31.999999999999996,19.663333333333334,18
2022,5,20213318,2200,223.48,510.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21675569,1709,173.6,340.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21820940,0,64.66,166.0,Estimated,Hospital/Medical Facility,31.999999999999996,19.663333333333334,18
2022,5,21823855,0,43.55,85.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21904842,2040,207.22,451.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,21915458,1631,165.68,375.0,Final,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20134283,0,98.89,188.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20170509,0,31.53,62.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,5,20215071,0,18.77,38.0,Estimated,School/Nursery,31.999999999999996,19.663333333333334,18
2022,11,21691108,1080,639.36,880.0,Final,Sports Facility,79.9,13.83333333333333,10
2022,11,21692465,2519,1442.94,1250.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21744101,2188,1253.32,1089.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21747749,2976,1704.77,1407.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21816393,0,2559.54,1503.0,Estimated,Parks & Cultural Sites,79.9,13.83333333333333,10
2022,11,21817371,8235,2386.68,1693.19, ΤΕΛΙΚ ,School/Nursery,79.9,13.83333333333333,10
2022,11,21820783,0,290.61,134.0,Estimated,Parks & Cultural Sites,79.9,13.83333333333333,10
2022,11,21821752,3422,1960.28,1255.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21821753,0,471.17,215.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,21927378,16040,9495.68,18013.0,Final,Municipal Services,79.9,13.83333333333333,10
2022,11,21927378,0,0.0,0.0,Estimated,Municipal Services,79.9,13.83333333333333,10
2022,11,21927378,-8,0.0,0.0,Estimated,Municipal Services,79.9,13.83333333333333,10
2022,11,82400174,3779,2036.93,1634.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21574046,3117,1804.08,1476.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21581403,953,456.27,363.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21586062,2139,1266.29,1326.0,Final,Sports Facility,79.9,13.83333333333333,10
2022,11,21599488,0,0.0,10.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,21699195,724,419.1,382.0,Final,Sports Facility,79.9,13.83333333333333,10
2022,11,21730449,197,114.05,74.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21739262,215,124.51,84.0,Final,Parks & Cultural Sites,79.9,13.83333333333333,10
2022,11,21792422,3760,2225.92,3805.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21798583,3280,1941.76,3394.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21804616,5160,3054.72,4775.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21810010,3454,1672.42,57.0,Final,Sports Facility,79.9,13.83333333333333,10
2022,11,21811728,960,528.96,168.0,Final,Parks & Cultural Sites,79.9,13.83333333333333,10
2022,11,21813263,0,0.0,10.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,21908054,4400,2604.8,4565.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,82400215,10633,5735.05,6144.0,Final,Municipal Services,79.9,13.83333333333333,10
2022,11,92400110,1520,899.84,862.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,92404221,1080,639.36,1196.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20142856,1291,740.31,391.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20170967,840,497.28,906.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20199113,0,215.87,127.0,Estimated,Parks & Cultural Sites,79.9,13.83333333333333,10
2022,11,20213044,2400,1420.8,2555.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20213600,213,124.71,113.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20131501,0,284.5,148.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,20161841,0,2654.71,1407.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,20172054,1809,1070.66,1012.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20176086,0,409.04,209.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,20183403,0,292.58,161.0,Estimated,School/Nursery,79.9,13.83333333333333,10
2022,11,20186158,0,1849.78,928.0,Estimated,Municipal Services,79.9,13.83333333333333,10
2022,11,20213318,2240,1326.08,2332.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21675569,2059,1178.14,673.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21820940,1708,933.52,155.0,Final,Hospital/Medical Facility,79.9,13.83333333333333,10
2022,11,21823855,776,424.43,96.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21904842,1920,1136.64,1889.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,21915458,1790,1059.68,1790.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20134283,1851,1018.15,254.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20170509,1018,556.11,174.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,11,20215071,612,334.33,50.0,Final,School/Nursery,79.9,13.83333333333333,10
2022,10,21691108,1319,1035.42,461.0,Final,Sports Facility,20.7,16.87,23
2022,10,21692465,2184,1670.82,1264.0,Final,School/Nursery,20.7,16.87,23
2022,10,21744101,1775,1357.87,1046.0,Final,School/Nursery,20.7,16.87,23
2022,10,21747152,1419,689.45,184.0,Final,School/Nursery,20.7,16.87,23
2022,10,21747749,2675,2046.41,1545.0,Final,School/Nursery,20.7,16.87,23
2022,10,21790694,1060,515.04,164.0,Final,School/Nursery,20.7,16.87,23
2022,10,21821752,3184,2435.95,919.0,Final,School/Nursery,20.7,16.87,23
2022,10,21826495,906,440.39,194.0,Final,School/Nursery,20.7,16.87,23
2022,10,21927378,18880,14820.8,10473.0,Final,Municipal Services,20.7,16.87,23
2022,10,21927378,0,0.0,0.0,Estimated,Municipal Services,20.7,16.87,23
2022,10,21927378,-8,0.0,0.0,Estimated,Municipal Services,20.7,16.87,23
2022,10,21933152,2388,1160.03,371.0,Final,Municipal Services,20.7,16.87,23
2022,10,82400174,3074,2201.71,1525.0,Final,School/Nursery,20.7,16.87,23
2022,10,21571284,0,0.0,21.0,Estimated,School/Nursery,20.7,16.87,23
2022,10,21574042,0,302.43,133.0,Estimated,School/Nursery,20.7,16.87,23
2022,10,21574046,2587,1979.08,1437.0,Final,School/Nursery,20.7,16.87,23
2022,10,21574054,610,281.57,89.0,Final,Sports Facility,20.7,16.87,23
2022,10,21581403,2821,1869.59,949.0,Final,School/Nursery,20.7,16.87,23
2022,10,21586062,1941,1523.69,613.0,Final,Sports Facility,20.7,16.87,23
2022,10,21599488,0,0.0,11.0,Estimated,School/Nursery,20.7,16.87,23
2022,10,21699195,843,644.96,506.0,Final,Sports Facility,20.7,16.87,23
2022,10,21730449,131,100.14,54.0,Final,School/Nursery,20.7,16.87,23
2022,10,21730886,1531,632.41,170.0,Final,School/Nursery,20.7,16.87,23
2022,10,21739262,284,217.35,90.0,Final,Parks & Cultural Sites,20.7,16.87,23
2022,10,21792422,3480,2731.8,1982.0,Final,School/Nursery,20.7,16.87,23
2022,10,21798583,3080,2417.8,1749.0,Final,School/Nursery,20.7,16.87,23
2022,10,21804616,3920,3077.2,2305.0,Final,School/Nursery,20.7,16.87,23
2022,10,21813263,0,0.0,11.0,Estimated,School/Nursery,20.7,16.87,23
2022,10,21826148,988,289.32,99.0,Final,School/Nursery,20.7,16.87,23
2022,10,21906515,3226,951.03,656.0,Final,School/Nursery,20.7,16.87,23
2022,10,21908054,4000,3140.0,2352.0,Final,School/Nursery,20.7,16.87,23
2022,10,21917226,1791,836.08,283.0,Final,Parks & Cultural Sites,20.7,16.87,23
2022,10,21923295,0,240.78,106.0,Estimated,School/Nursery,20.7,16.87,23
2022,10,21933369,2140,984.26,333.0,Final,Parks & Cultural Sites,20.7,16.87,23
2022,10,21933710,3000,2355.0,1707.0,Final,School/Nursery,20.7,16.87,23
2022,10,21939383,0,357.49,161.0,Estimated,School/Nursery,20.7,16.87,23
2022,10,82400215,7793,5588.11,3674.68, ΤΕΛΙΚ ,Municipal Services,20.7,16.87,23
2022,10,82400215,3984,2858.41,1845.0,Final,Municipal Services,20.7,16.87,23
2022,10,92400110,1440,1130.4,944.0,Final,School/Nursery,20.7,16.87,23
2022,10,92404221,1040,816.4,633.0,Final,School/Nursery,20.7,16.87,23
2022,10,20142856,907,700.61,298.0,Final,School/Nursery,20.7,16.87,23
2022,10,20170967,760,596.6,453.0,Final,School/Nursery,20.7,16.87,23
2022,10,20199113,6252,2410.66,1561.0,Final,Parks & Cultural Sites,20.7,16.87,23
2022,10,20213044,2160,1695.6,1314.0,Final,School/Nursery,20.7,16.87,23
2022,10,20213600,174,134.47,109.0,Final,School/Nursery,20.7,16.87,23
2022,10,20172054,1340,1038.32,424.0,Final,School/Nursery,20.7,16.87,23
2022,10,20213318,1920,1507.2,1164.0,Final,School/Nursery,20.7,16.87,23
2022,10,21675569,1767,1341.55,502.0,Final,School/Nursery,20.7,16.87,23
2022,10,21904842,1440,1130.4,886.0,Final,School/Nursery,20.7,16.87,23
2022,10,21915458,1576,1237.16,896.0,Final,School/Nursery,20.7,16.87,23
2022,9,21691108,1340,647.22,449.0,Final,Sports Facility,121.8,20.936666666666667,20
2022,9,21692465,786,407.42,385.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21744101,1152,597.49,494.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21747749,857,444.44,327.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21816393,3713,1338.53,717.0,Final,Parks & Cultural Sites,121.8,20.936666666666667,20
2022,9,21817371,0,0.0,8.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2022,9,21820783,11939,3332.27,2260.0,Final,Parks & Cultural Sites,121.8,20.936666666666667,20
2022,9,21821752,1341,695.42,384.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21821753,588,163.96,100.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21927378,21240,10258.92,6959.0,Final,Municipal Services,121.8,20.936666666666667,20
2022,9,21927378,0,0.0,0.0,Estimated,Municipal Services,121.8,20.936666666666667,20
2022,9,21927378,-7,0.0,0.0,Estimated,Municipal Services,121.8,20.936666666666667,20
2022,9,82400174,1991,849.23,527.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21574046,1508,781.82,555.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21581403,614,229.95,-739.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21586062,1263,610.03,436.0,Final,Sports Facility,121.8,20.936666666666667,20
2022,9,21599488,0,0.0,21.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2022,9,21699195,1771,918.21,646.0,Final,Sports Facility,121.8,20.936666666666667,20
2022,9,21730449,89,46.01,47.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21739262,629,326.16,221.0,Final,Parks & Cultural Sites,121.8,20.936666666666667,20
2022,9,21792422,1920,927.36,680.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21798583,1320,637.56,474.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21804616,1200,579.6,444.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21811728,0,214.59,126.0,Estimated,Parks & Cultural Sites,121.8,20.936666666666667,20
2022,9,21813263,0,0.0,21.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2022,9,21908054,1200,579.6,444.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21933710,1520,734.16,527.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,82400215,14304,6158.87,3728.0,Final,Municipal Services,121.8,20.936666666666667,20
2022,9,92400110,400,193.2,296.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,92404221,800,386.4,297.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20142856,1191,281.29,-14.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20170967,280,135.24,144.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20213044,1120,540.96,420.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20213600,166,81.69,71.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20131501,693,234.16,152.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20161841,4768,1553.21,646.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20172054,576,258.37,328.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20176086,653,212.78,109.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20183403,654,242.33,122.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20186158,5254,1756.1,771.0,Final,Municipal Services,121.8,20.936666666666667,20
2022,9,20213318,1400,676.2,507.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21675569,999,519.06,312.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21820940,0,626.71,407.0,Estimated,Hospital/Medical Facility,121.8,20.936666666666667,20
2022,9,21823855,0,244.05,144.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2022,9,21904842,560,270.48,234.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,21915458,961,464.16,333.0,Final,School/Nursery,121.8,20.936666666666667,20
2022,9,20134283,0,539.89,303.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2022,9,20170509,0,235.51,137.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2022,9,20215071,0,245.28,142.0,Estimated,School/Nursery,121.8,20.936666666666667,20
2023,4,21691108,670,124.62,0.0,Final,Sports Facility,89.0,13.066666666666666,11
2023,4,21691108,624,106.08,565.0,Final,Sports Facility,89.0,13.066666666666666,11
2023,4,21692465,2549,474.11,701.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21744101,2378,442.31,701.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21747152,0,108.73,159.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21747749,3127,581.62,912.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21790694,0,124.09,178.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21821752,3221,599.11,938.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21826495,0,88.56,129.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21927378,20280,3772.08,5409.0,Final,Municipal Services,89.0,13.066666666666666,11
2023,4,21927378,12,0.0,0.0,Estimated,Municipal Services,89.0,13.066666666666666,11
2023,4,21927378,-8,0.0,0.0,Estimated,Municipal Services,89.0,13.066666666666666,11
2023,4,21933152,0,161.93,233.0,Estimated,Municipal Services,89.0,13.066666666666666,11
2023,4,82400174,5253,959.99,1553.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21571284,0,367.5,549.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21574042,0,319.2,444.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21574046,2626,488.44,711.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21574054,0,62.31,94.0,Estimated,Sports Facility,89.0,13.066666666666666,11
2023,4,21581403,0,239.46,456.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21586062,2070,385.02,0.0,Final,Sports Facility,89.0,13.066666666666666,11
2023,4,21586062,1636,278.11,1110.0,Final,Sports Facility,89.0,13.066666666666666,11
2023,4,21599488,0,277.86,473.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21730449,341,63.43,108.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21730886,0,160.15,226.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21739262,287,53.38,114.0,Final,Parks & Cultural Sites,89.0,13.066666666666666,11
2023,4,21792422,4920,915.12,1366.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21798583,4240,788.64,1176.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21804616,7080,1316.88,1952.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21810010,0,347.65,510.0,Estimated,Sports Facility,89.0,13.066666666666666,11
2023,4,21813263,0,150.81,313.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21826148,0,44.15,66.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21906515,0,150.47,218.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,21908054,5520,1026.72,1530.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21917226,0,167.13,238.0,Estimated,Parks & Cultural Sites,89.0,13.066666666666666,11
2023,4,21923295,656,199.69,77.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21933369,0,170.08,242.0,Estimated,Parks & Cultural Sites,89.0,13.066666666666666,11
2023,4,21933710,4120,766.32,1209.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21939383,2902,884.43,634.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,82400215,13147,2402.27,3525.0,Final,Municipal Services,89.0,13.066666666666666,11
2023,4,92400110,1840,342.24,631.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,92404221,1520,282.72,473.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,20142856,0,245.89,377.0,Estimated,School/Nursery,89.0,13.066666666666666,11
2023,4,20170967,1200,223.2,356.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,20213044,3560,662.16,1065.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,20213600,635,118.11,258.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,20172054,1657,308.2,459.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,20213318,2920,543.12,919.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21675569,2523,463.59,730.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21904842,3200,595.2,902.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,4,21915458,2157,401.2,640.0,Final,School/Nursery,89.0,13.066666666666666,11
2023,8,21691108,1929,293.21,706.0,Final,Sports Facility,20.600000000000005,27.313333333333333,27
2023,8,21692465,1144,173.89,888.0,Final,School/Nursery,20.600000000000005,27.313333333333333,27
